,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
0,chr1:1-41600000,chr1,1,41600000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,0,11/2,,,False,True,False,0.0,1.0,,,0.0,1.0,,,2,0,"[0.0, 1.0]",41599999
1,chr1:112722501-156689000,chr1,112722501,156689000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1,,,False,True,False,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,1.0,,,2,1,"[0.6666666666666666, 1.0]",43966499
2,chr1:159770001-191954543,chr1,159770001,191954543,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,4.0,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",32184542
3,chr1:159770001-191954543,chr1,159770001,191954543,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,4.0,0.0,0.0,0.0,False,True,False,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,"[1.0, 1.0, 1.0, 1.0]",32184542
4,chr1:213294001-231960546,chr1,213294001,231960546,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,2.0,0.5,1.0,0.5,True,True,False,0.5,0.125,0.25,0.125,0.5,0.625,0.875,1.0,3,2,"[0.5, 0.625, 0.875, 1.0]",18666545
5,chr1:213294001-231960546,chr1,213294001,231960546,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,2.0,0.0,2.0,0.0,False,True,False,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,3,2,"[0.5, 0.5, 1.0, 1.0]",18666545
6,chr2:70147001-93139350,chr2,70147001,93139350,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,9/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],22992349
7,chr2:106269001-196101000,chr2,106269001,196101000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,17/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],89831999
8,chr2:196549001-238455000,chr2,196549001,238455000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",41905999
9,chr3:62661172-168683485,chr3,62661172,168683485,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,11/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],106022313
10,chr4:1-21044135,chr4,1,21044135,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],21044134
11,chr4:114938989-137539000,chr4,114938989,137539000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],22600011
12,chr4:137539001-146536000,chr4,137539001,146536000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,5/3,,,False,True,False,0.37499999999999994,0.625,,,0.37499999999999994,1.0,,,2,1,"[0.37499999999999994, 1.0]",8996999
13,chr4:152552975-168219000,chr4,152552975,168219000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],15666025
14,chr4:169768001-184259000,chr4,169768001,184259000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],14490999
15,chr5:56955001-180779000,chr5,56955001,180779000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,11,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],123823999
16,chr6:59191911-142063989,chr6,59191911,142063989,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],82872078
17,chr7:1419501-32696250,chr7,1419501,32696250,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,1/3,,,False,True,False,0.8571428571428571,0.14285714285714285,,,0.8571428571428571,1.0,,,2,1,"[0.8571428571428571, 1.0]",31276749
18,chr7:64275001-76267000,chr7,64275001,76267000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],11991999
19,chr7:139124802-156610000,chr7,139124802,156610000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,1,,,False,True,False,0.75,0.25,,,0.75,1.0,,,2,1,"[0.75, 1.0]",17485198
