,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
0,chr1:854445-34882555,chr1,854445,34882555,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,18,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],34028110
1,chr1:40953001-52939000,chr1,40953001,52939000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2,2/3,,,False,True,False,0.75,0.25,,,0.75,1.0,,,2,1,"[0.75, 1.0]",11985999
2,chr1:78109612-111774000,chr1,78109612,111774000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],33664388
3,chr1:123605523-207002000,chr1,123605523,207002000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,6,1/3,,,False,True,False,0.9473684210526316,0.05263157894736842,,,0.9473684210526316,1.0,,,2,1,"[0.9473684210526316, 1.0]",83396477
4,chr2:39789001-93139350,chr2,39789001,93139350,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],53350349
5,chr2:94839555-186450000,chr2,94839555,186450000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,17,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],91610445
6,chr2:201079240-242193529,chr2,201079240,242193529,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],41114289
7,chr3:16919714-30399000,chr3,16919714,30399000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],13479286
8,chr3:30695001-62306915,chr3,30695001,62306915,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,6,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],31611914
9,chr3:71896797-90193020,chr3,71896797,90193020,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,13/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],18296223
10,chr3:90193975-92214015,chr3,90193975,92214015,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,7/3,,,False,True,False,0.0,1.0,,,0.0,1.0,,,2,1,"[0.0, 1.0]",2020040
11,chr3:108228001-118964000,chr3,108228001,118964000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],10735999
12,chr3:141600001-198295559,chr3,141600001,198295559,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,19/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],56695558
13,chr4:41694001-47435000,chr4,41694001,47435000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,1,,,False,True,False,0.5,0.5,,,0.5,1.0,,,2,1,"[0.5, 1.0]",5740999
14,chr4:47435001-52798144,chr4,47435001,52798144,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],5363143
15,chr4:53553178-62569919,chr4,53553178,62569919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],9016741
16,chr4:62569920-78529000,chr4,62569920,78529000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,3,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],15959080
17,chr4:173524001-190214555,chr4,173524001,190214555,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,7,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],16690554
18,chr5:17433349-40844000,chr5,17433349,40844000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],23410651
19,chr5:60331001-162948490,chr5,60331001,162948490,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,19,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],102617489
20,chr6:156772001-169212000,chr6,156772001,169212000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,5,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],12439999
21,chr7:9763834-44130186,chr7,9763834,44130186,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,12,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],34366352
22,chr7:59498944-91754331,chr7,59498944,91754331,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],32255387
23,chr7:106742347-152875500,chr7,106742347,152875500,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,17/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],46133153
24,chr8:1-5433354,chr8,1,5433354,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,0,7/3,,,False,True,False,0.0,1.0,,,0.0,1.0,,,2,1,"[0.0, 1.0]",5433353
25,chr8:15764882-43028932,chr8,15764882,43028932,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,13,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],27264050
26,chr8:73993001-94958000,chr8,73993001,94958000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,15/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],20964999
27,chr8:108493001-115062618,chr8,108493001,115062618,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_2.1_solutions_downsized.sobj,0.625,0.75,0.375,,True,True,False,0.35714285714285715,0.42857142857142855,0.21428571428571427,,0.35714285714285715,0.7857142857142857,1.0,,2,2,"[0.35714285714285715, 0.7857142857142857, 1.0]",6569617
28,chr8:126802501-138868023,chr8,126802501,138868023,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,1,7/3,,,False,True,False,0.3,0.7000000000000001,,,0.3,1.0,,,2,1,"[0.3, 1.0]",12065522
29,chr9:44377363-112946000,chr9,44377363,112946000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,19,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],68568637
30,chr9:122772678-132749069,chr9,122772678,132749069,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_0.1_solutions_downsized.sobj,8,,,,False,True,False,1.0,,,,1.0,,,,1,0,[1.0],9976391
31,chr10:5406001-7218000,chr10,5406001,7218000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,0,0,0,5/4,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,0,"[0.0, 0.0, 0.0, 1.0]",1811999
32,chr10:5406001-7218000,chr10,5406001,7218000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,0.0,0.0,0.0,1.25,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,0,"[0.0, 0.0, 0.0, 1.0]",1811999
33,chr10:20290001-23880376,chr10,20290001,23880376,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,5/2,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],3590375
34,chr10:45012001-59628000,chr10,45012001,59628000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//1_1.1_solutions_downsized.sobj,4,,,,False,True,False,1.0,,,,1.0,,,,1,1,[1.0],14615999
